id,name,city,rating,rating_count,cuisine,cost
376442,LAKEVIEW MILK BAR,Bangalore,4.2,100,Bakery,300
376449,Shahi Khazana,Kolkata,3.7,50,Chinese,200
376455,SRI ANJANEYA FAMILY RESTAURANTS,Vijayawada,3.8,20,Chinese,250
376456,BaHa Superfoods, New BEL Road,4.5,20,Healthy Food,200
376467,China Town,Nagercoil,3.6,50,Chinese,200
376476,Al Rashid Hotel,Bulandshahr,3.5,20,Indian,150
376477,Bucket  Biryani shop,Nagercoil,2.8,20,Biryani,250
376478,THE PLANT STORY,Jodhpur,3.8,100,Beverages,350
376480,Me N U,Kakinada,3.9,100,Indian,250
376487,Hotel Pandian,Chennai,3.4,100,Biryani,300
376491,LONDON DESSERT CO,Chennai,4.2,20,Desserts,300
376499,Chicago pizza,Delhi,3.9,100,Pizzas,300
376506,Khao Piyo Jiyo,Berhampore,3.3,50,Chinese,250
376512,The Waffle Co,Delhi,4.3,100,Desserts,400
376517,London Dessert Co. Anna nagar,Chennai,4.3,50,Desserts,400
376520,Social Kitchen - Udupi,Palakkad,4.3,100,South Indian,99
376526,Hotel Sagar,Palakkad,3.9,100,North Indian,199
376528,GO GREEN (Pure- Veg),Berhampore,3.5,20,Indian,250
376532,New Royal Veg,Agartala,3.7,20,Indian,200
376533,Veg Potli,Noida,4,20,Indian,150
376535,That Waffle Place!,Chennai,4.4,50,Desserts,200
376546,Mandi House Arabian Restaurant,Madanapalle,3.7,50,Arabian,400
376553,Dosai Bhavan,Delhi,3.6,20,Indian,150
376558,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Hyderabad,4.1,50,Beverages,250
376575,Swad Biryani House,Pune,3.5,20,Biryani,250
376584,Mukesh Nagar Cholafali Center,Ahmedabad,4.7,20,Street Food,120
376585,The Brooklyn Creamery - Healthy Ice Cream,Kolkata,4.5,50,Desserts,200
376593,Cream n sugar,Hardoi,3.1,20,Chinese,200
376602,SAKCHI MISTAN BHANDAR,Adityapur,4.2,100,Sweets,200
376609,Dragons Mate,Tirupur,4,20,Chinese,300
376611,DHABA EKANTE,Kolkata,3.4,20,Indian,250
376612,KAKE DA MINAR,Bhubaneswar,4.1,100,North Indian,400
376613,Chaap Junction,Hisar,4.3,20,Tandoor,200
376614,O Cakes,Mumbai,3.8,20,Desserts,300
376625,Biryani Pot - Budget restaurant,Pondicherry,3.7,100,Biryani,400
376627,ANS PRIDE FLAVOURS RESTAURANT,Pudukkottai,3.6,20,South Indian,300
376630,GRILLIFY,Nagpur,3.5,100,Beverages,200
376632,Lean Bites,Hyderabad,3.7,100,Beverages,400
376639,Frida Cantina,Central-goa,4,20,Mexican,1200
376650,Infinity Lounge,Dibrugarh,4,50,Chinese,400
376653,The Red Onion,Munger,3.7,20,North Indian,150
376655,Kanti Sweets,Bangalore,4.5,100,Sweets,200
376658,The Momo Co.,Bangalore,3.7,100,Chinese,250
376660,Kanti Sweets,Bangalore,4.4,500,Sweets,200
376662,Bikaner Express,Delhi,4.2,50,Indian,150
376665,The Mirchiesz,Hyderabad,3,20,Chinese,300
376670,The Food Villa,Agartala,4.4,20,Chinese,180
376673,Subway,Gurgaon,3.7,100,Salads,300
376683,Royal Falooda and Juice Centre,Mumbai,4.3,50,Continental,300
376687,Chick' N More,Khandwa,2.8,20,Chinese,250
376689,Rolls & Bowls Company, New BEL Road,3.6,20,North Indian,250
376697,Big Bowl Company,Bangalore,3.3,100,North Indian,250
376711,GREEN CHILLI,Kolkata,3.8,50,Chinese,300
376713,Big Bowl Company,Bangalore,3.4,100,North Indian,250
376716,Chinese Wok (Wok Express), New BEL Road,3.9,500,Chinese,250
376717,The Great Indian Food,Karnal,4,20,North Indian,250
376718,Rolls & Bowls Company,Bangalore,3.9,20,North Indian,250
376726,Cuisinett,Kottayam,4.1,50,Chinese,300
376727,UCC-UNIQUE CULINARY CRAFTER,Coimbatore,4,100,Indian,300
376778,JDS  JUST  DESSERTZ,Nagpur,4.3,20,Desserts,300
376805,Casa Cusina,Sambalpur,3,20,Indian,200
376819,Blast Express,Cuttack,4.5,50,Indian,200
376821,Madras Coffee House,Chennai,4,20,Beverages,100
376836,Rolls & Bowls Company,Bangalore,3.5,20,North Indian,250
376837,Polar Bear,Hubli,4.6,100,Ice Cream,300
376842,Nainital Momos,Lucknow,3.7,100,Chinese,200
376843,Big Bowl Company, New BEL Road,3.7,100,North Indian,250
376851,Madurai Dosai Kadai,Pondicherry,3.3,100,South Indian,150
376871,Welcome Fast Food,Varanasi,3.2,20,Street Food,100
376873,Sree Vinayaka Grand,Anantapur,3.5,500,South Indian,250
376882,KAVERI KITCHEN'S,Hyderabad,3.8,500,Chinese,350
376886,Bombay Biriyani,Kanchrapara,3.9,100,Biryani,300
376888,Gangwar Rasoi,Haldwani,4.5,20,North Indian,100
376901,SHIVI SAMOSA POINT,Bangalore,3.7,20,Chinese,130
376902,The Momo Co., New BEL Road,3.8,50,Chinese,250
376903,Hotel Ramnad @ Gusto Express,Chennai,3.9,100,Barbecue,300
376920,Zafrani biryani,Chandigarh,3.5,20,North Indian,400
376931,The Urban Dhaba,Delhi,3.5,20,Indian,150
376932,Ghar Ka Tadka,Delhi,3.6,100,Indian,150
376933,FIVE STAR PREMIUM,Dehradun,4.2,100,Bakery,150
376934,The Momo Co.,Bangalore,3.7,20,Chinese,250
376938,Hotel Prashant Donne Biryani,Bangalore,3.7,20,Biryani,500
376941,JUGAADI ADDA,Ahmedabad,3.7,100,Snacks,200
376952,The Yellow Turtle,Kolkata,4.4,500,Asian,300
376959,Nithya Amirtham,Chennai,4.4,1000,South Indian,200
376963,PAL DHABA,Chandigarh,3,50,Indian,200
376966,Winni Cakes and More,Bangalore,3.9,20,Bakery,200
376969,PASHE,Chandigarh,4.1,100,Indian,300
376972,Sujata Mastani,Pune,4.4,100,Fast Food,200
376974,Rolls & Bowls Company,Bangalore,3.8,20,North Indian,250
376977,Big Bowl Company,Bangalore,3.5,100,North Indian,250
376980,Bakeneto (Bakery & Cake),Delhi,4.2,50,Bakery,300
376986,Chinese Wok (Wok Express),Bangalore,3.8,100,Chinese,250
376994,GREEN CHILLIES HOTEL,Bangalore,4.3,50,Indian,400
377012,Pilibhit Da Cafe Dhaba,Pilibhit,3.6,100,Italian,200
377020,BARN N BARBECUE.,Adityapur,3.9,20,Chinese,200
377027,Murthal Xpress,Bikaner,3.1,20,North Indian,250
377033,sf icecreams & pizza's,Tadpatri,3.7,20,Italian,250
377045,Coorg pork station,Bangalore,3.8,100,Biryani,400
377061,Keventers Ice Cream,Kolkata,4.5,100,Ice Cream,300
377070,Le Lumiere Arabic,Thiruvananthapuram,3.6,100,Arabian,250
377083,Keventers Ice Cream,Kolkata,3.9,50,Ice Cream,300
377084,Keventers Ice Cream,Kolkata,4.3,20,Ice Cream,300
377085,French Loaf,Chennai,4.2,100,Desserts,400
377086,Doshai,Kochi,3.7,100,South Indian,280
377090,Amma's Pastries,Bangalore,4,50,Bakery,350
377100,Ninja Bowl,Bikaner,3.9,100,Chinese,350
377104,The Momo Co.,Bangalore,3.5,20,Chinese,250
377115,The Brooklyn Creamery - Healthy Ice Cream,Kolkata,4.7,20,Desserts,200
377118,ANDHRA HOME FOOD,Coimbatore,3.9,20,South Indian,200
377127,Shree Vineeth's,Bhubaneswar,3.7,20,South Indian,300
377133,Polar Bear,Bangalore,4.6,100,Ice Cream,300
377134,Subhodayam Restaurant,Chennai,3.8,20,Chinese,300
377186,Amma's Pastries,Bangalore,4.6,20,Bakery,350
377192,Raghukul sweets & dairy,Lucknow,3.7,20,Sweets,200
377198,BLOSSEM BAKERY,Lucknow,2.8,20,Bakery,200
377199,Amma's Pastries, New BEL Road,4,20,Bakery,350
377200,Amma's Pastries,Bangalore,3.9,100,Bakery,350
377203,Amma's Pastries,Bangalore,4.4,20,Bakery,350
377204,Afraa lounge,Kolkata,3.9,20,Chinese,1500
377206,Amma's Pastries,Bangalore,4.4,50,Bakery,350
377207,Krispy Kreme,Delhi,3.9,20,Desserts,400
377212,Amma's Pastries,Bangalore,4.1,50,Bakery,350
377220,Amma's Pastries,Bangalore,4,50,Bakery,350
377222,Amma's Pastries,Bangalore,4.2,50,Bakery,350
377228,Amma's Pastries,Bangalore,3.7,20,Bakery,350
377230,Amma's Pastries,Bangalore,4,20,Bakery,350
377243,Mummy Ke Paranthe,Faridabad,4.1,50,Indian,150
377246,Hotel Sunshine,Berhampore,3.3,20,Chinese,250
377249,Haji Ali Juice Centre,Kozhikode,3.7,50,Juices,250
377256,Waffee & Co,Hyderabad,4,50,Desserts,200
377258,Giani's,Delhi,4.3,20,Desserts,200
377260,Nutrient Food Centre,Kolkata,4.3,20,South Indian,250
377279,Maharaja Thali,Nagpur,3.3,100,Chinese,300
377283,Mom's Momo,Jorhat,4.3,100,Chinese,250
377297,Ambur Dum Biryani,Mandya,4,20,Biryani,200
377305,SHAWARMA STATION,Hyderabad,3.8,20,Arabian,289
377312,CULTURE BIRYANI AND GRILL,Pune,3.7,20,Indian,280
377315,RocoMamas,Pune,4.4,100,American,1000
377316,Ram Ki Bandi,Hyderabad,4.1,100,South Indian,300
377331,UNITED CAFE,Hyderabad,1.7,100,Indian,200
377341,USTAD HOTEL,Chennai,3.5,50,Kerala,500
377342,FOODS DAY,Bhubaneswar,4.2,100,Chinese,150
377356,waffle cart,Madurai,4.4,20,Indian,220
377378,Amma's Pastries,Bangalore,4,100,Bakery,350
377393,Sweet Magic,Vijayawada,3.9,100,South Indian,250
377396,Chinese Wok (Wok Express),Bangalore,3.5,500,Chinese,250
377398,Sri Kanya Foods,Bhimavaram,2.9,20,Indian,300
377415,Peaberrys,Kolkata,4.3,100,Continental,280
377429,AMBALA CHAAT HOUSE (Old is gold),Bahadurgarh,4.1,20,Street Food,200
377432,CAFE DARSHANI,Kolkata,4.6,20,South Indian,280
377435,York Street,Mumbai,4,20,Chinese,350
377448,Wraps and Rolls,Mumbai,4.4,50,Fast Food,250
377454,East Pan Asian,Mumbai,4.3,20,Pan-Asian,500
377458,Minerva Coffee Shop,Hyderabad,4.3,50,Indian,300
377463,AJJI PORK HOTEL,Bangalore,3.9,100,Chinese,300
377485,Hibiscus Cafe,Chennai,4.1,100,Continental,600
377495,CRAZY CHEESY ( SIHAGAD ROAD),Pune,4,100,Pizzas,400
377508,Subsologist By Flashback,Bareilly,3.5,20,Italian,200
377513,Hot Red Chilli,Bangalore,3.9,20,Indian,600
377520,Steam N Mugs The Global Gastronomy,Kalady,3.9,20,Continental,300
377521,United kitchens,Nellore,3.9,20,Indian,400
377522,Ponnani Biriyani,Kalady,4.3,20,Kerala,300
377523,JAGGI's,Bahadurgarh,3.9,500,Chinese,250
377526,CRAZY CHEESY ( Bhavdan),Pune,4,100,Pizzas,400
377528,MALABAR HOTEL,Bangalore,4.2,100,Indian,300
377529,Suprabatham Veg,Kozhikode,3.9,50,South Indian,300
377530,Saiva Kitchens,Coimbatore,4.2,20,Chinese,300
377536,The Baker's Dozen,Ahmedabad,4.3,100,Bakery,300
377544,Punjabi Dil Se,Bangalore,3.2,20,Punjabi,300
377546,RNR Biryani - Taste of 1953,Bangalore,4.1,500,Biryani,350
377552,RNR Biryani - Taste of 1953,Bangalore,4.3,500,Biryani,350
377555,Five star chicken,Bangalore,3.8,20,Snacks,250
377557,ISHVIT SNACKS,Jabalpur,4.2,20,South Indian,200
377559,HML Rooftop Restaurant,Agartala,3.9,50,Chinese,450
377578,Brown Multicuisine Restaurant,Tirupati,3.5,20,Indian,400
377593,Nizam Kebabies,Dibrugarh,3.6,100,Mughlai,250
377607,AMUL ICE CREAM PARLOUR,Mumbai,3.6,20,Ice Cream,200
377621,Choco Rush,Madurai,4.4,100,American,150
377625,Krazzy Chicken,Surat,3.2,20,Biryani,300
377627,Healthy Cuisine,Raipur,4,20,North Indian,200
377638,Sitarams,Bangalore,4.1,100,North Indian,200
377646,Jalaram Khichdi - Prime Shopper,Surat,3.9,500,Punjabi,250
377659,Ganesh Darshan (Dose Camp),Bangalore,4.1,50,South Indian,250
377662,Kwality Walls Frozen Dessert and Ice Cream Shop,Bangalore,4.7,50,Ice Cream,300
377673,Cafe Green Grass,Cherthala,3.8,50,Asian,200
377677,Prashanth Gowdru Badoota,Bangalore,4.1,50,Indian,400
377688,Dosa Vilas,Bangalore,4.2,20,Andhra,200
377690,Rahmath Restaurant,Alappuzha,2.9,100,South Indian,200
377701,The Belgian Waffle Co.,Ludhiana,4.1,20,Desserts,200
377710,The Wrap Co.,Vadodara,3.9,100,Fast Food,300
377715,Reddys  Biryani,Pune,2.8,50,Biryani,200
377721,Fruit Shop on Greams Road,Coimbatore,4.5,100,Beverages,250
377725,Bahl Regency,Chandigarh,3.3,20,North Indian,199
377732,Pabrai's Fresh And Naturelle Ice Cream,Kolkata,4.7,100,Desserts,500
377740,BOX8 - Desi Meals,Mumbai,4.1,20,North Indian,250
377749,Sree Ariya bhavan - Railway Station,Thanjavur,4.3,100,South Indian,200
377757,New Pizza khalo,Balrampur,3.3,100,Chinese,150
377760,Bowls n More,Mumbai,4.6,20,Healthy Food,300
377785,Iyengars Oven Fresh,Bangalore,4.1,100,Bakery,200
377792,Pizza Hut,Bangalore,3.7,100,Pizzas,350
377795,Pizza Hut,Hyderabad,3.8,100,Pizzas,350
377801,Pizza Hut,Rourkela,3.9,100,Pizzas,350
377803,FOOD POINT,Gopalganj,3.7,50,Indian,200
377805,iwins Restaurant,Namakkal,3.9,100,Chinese,200
377812,CHAI SUTTA BAR,Buxar,3.4,50,Beverages,200
377813,HOTEL VARDHAMAN,Mangaluru,3.7,20,South Indian,150
377814,HOTEL HANUMANTHU ORIGINAL 1930,Mysore,4,100,North Indian,400
377816,Tavuk Restro,Kozhikode,4.2,50,Arabian,200
377823,Mumbai Special Chaats,Kochi,3.9,100,Chaat,200
377825,Chinese Only!,Delhi,3,20,Chinese,200
377828,The Shake Bottle,Berhampore,4.5,20,Desserts,250
377831,Gully Cafe,Kozhikode,3.6,50,Arabian,200
377837,Palleturi DOSA,Anantapur,3.9,100,South Indian,150
377840,ATTI  SQUARE,Chennai,4.6,20,Lebanese,200
377846,Puneri Misal House,Mumbai,3.9,100,Indian,200
377848,Thali Junction,Nagpur,3.4,20,Thalis,300
377856,JAI SOUTH INDIAN DOSA CORNER,Delhi,3.8,20,Street Food,400
377861,FAB MOMO,Delhi,4,20,Chinese,150
377866,Abhis Kitchen57,Delhi,4.6,20,Indian,150
377868,NIC Natural Ice Creams,Hyderabad,4.4,500,Ice Cream,120
377877,ZIYACH ATHO KADAI,Chennai,4,50,Street Food,200
377878,Donne Biryani Empire,Manipal,4.1,100,Indian,300
377882,CHENNAI MARATHA,Chandigarh,4.1,100,South Indian,200
377895,NALLA BHOOMI RESTAURANT,Karunagappaly,4.1,500,Biryani,299
377900,Hotel Pearl,Kolhapur,3.8,20,Indian,500
377903,AMUL ICE CREAM,Chennai,4.2,20,Ice Cream,300
377907,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Hyderabad,3.2,50,Beverages,250
377908,SREE SUPRABHATHAM,Kollam,4.3,100,Indian,99
377909,"12"" Pizza Factory",Hyderabad,4,20,Pizzas,600
377911,V TUTUS Veg/Non Veg Restaurant,Ajmer,3.2,20,Hyderabadi,150
377912,TURKISH GOURMET,Kollam,3.8,100,Arabian,399
377916,Sai Oliga Centre,Kadapa,4.1,20,Bakery,200
377920,Momo prime,Thiruvananthapuram,4.2,50,Beverages,300
377921,The Brooklyn Creamery - Healthy Ice Cream,Hyderabad,4,20,Desserts,200
377933,Amma's Pastries,Bangalore,4.2,20,Bakery,350
377937,Anandhi Idly Kadai,Chennai,4.4,100,South Indian,200
377938,The Wrap Co.,Ahmedabad,3.6,100,Fast Food,300
377939,Hotel Sri Aryaas,Pondicherry,4.3,500,South Indian,250
377944,Agamana veg Restaurant,Tumakuru,3.6,100,North Indian,100
377947,KAMATH HOTEL,Tiptur,3.7,20,South Indian,100
377949,Hotel Shree Akshayam's  Restaurant - ( Pure Veg ),Thanjavur,4.1,100,South Indian,150
377953,Bhogjora,Sivasagar,3.7,100,Assamese,250
377955,Jay Maa Tiffin Center,Bahraich,3.7,20,Thalis,100
377963,Donne Biryani House,Ballari,3.5,20,Biryani,200
377965,Radiance Park (Moti Mahal Dlx Restaurant),Rampur,3.7,20,North Indian,250
377970,Mircharam sweet,Hardoi,4.1,20,Chinese,200
377971,Mikie's cafe & restaurant,Lakhimpur,3.4,50,Chinese,200
377972,AIBAIK,Sivakasi,3.9,100,Barbecue,250
377982,Kerala Junction,Mumbai,3.8,100,Kerala,600
377985,5Araipetty,Chennai,4.2,50,Andhra,300
377986,TAKE AWAY HUB,Shillong,3.9,50,Chinese,300
377992,JF KITCHEN,Thrissur,4.2,50,Kerala,200
377994,Yumino,Alwar,3.3,20,Burgers,400
378001,SVR FastFoods,Tirupati,4,100,South Indian,150
378002,Chutney Bowl, Nacharam & Malkajigiri,4,500,South Indian,150
378006,Desi Grill,Noida-1,4.1,100,Chinese,300
378010,Ibaco,Kottayam,4.5,50,Ice Cream,300
378018,CHENNUPATI  CANTEEN,Bangalore,4.2,100,South Indian,150
378024,Moti Mahal Delux,Sri-ganganagar,3.5,50,Mughlai,300
378028,Sagar's Kitchen Kraft,Adityapur,3.7,50,Indian,199
378034,Snackos,Karur,4,20,American,250
378038,KRAZZY FOR WAFFLE,Kolkata,3.3,50,Desserts,200
378058,MASOLI FAMILY RESTAURANTS,Pune,4.3,50,North Indian,600
378067,KHALIFA BRIYANI,Chennai,4,50,Biryani,300
378073,Kaapi Katte,Bangalore,4.3,500,South Indian,100
378080,SWAD BOX,Delhi,4,500,North Indian,200
378088,ROYAL KITCHEN,Gurgaon,3.5,20,North Indian,250
378105,The Momo's Point,Orai,3.5,50,Chinese,150
378107,GAURAV PASTRY PALACE,Delhi,4.5,100,Desserts,300
378112,KITES PURE VEG RESTAURANT,Chennai,4.3,20,Indian,280
378116,THE ROSHOW HUT,Mangaluru,4,20,Pizzas,300
378117,Chocolate Biclate,Pune,4,20,Bakery,250
378123,ROSE MILK FACTORY,Chennai,4.4,20,Beverages,70
378127,Oven Magick,Vadodara,4,20,Beverages,250
378134,Bombay Brasserie,Bangalore,4.1,50,North Indian,900
378140,ROSE MILK FACTORY,Chennai,4.4,50,Beverages,100
378154,Smokin' Joe's,Ahmedabad,3.5,20,Italian,400
378157,ZEESHAN D.P. PARK,Kolkata,4.3,50,Tandoor,250
378162,The Rooster House,Hyderabad,3.9,100,Indian,300
378173,A P G D A DOCTORS LOUNGE,Tirupati,3.9,50,South Indian,250
378187,VINAYA CAFE,Bangalore,4.1,20,South Indian,99
378188,Chechi Kadai,Ooty,4,50,South Indian,75
378189,Amma's Pastries,Bangalore,4,20,Bakery,350
378192,Chocolate Biclate,Pune,3.3,20,Desserts,300
378199,Chocolate Biclate,Pune,3.5,20,Desserts,250
378200,GRILL a DELICS,Chennai,4,100,Indian,300
378203,WAFFLE CART - KK NAGAR,Madurai,4.5,20,Desserts,300
378204,Kovai Juice Corner,Coimbatore,3.6,20,Snacks,200
378205,THE ASIAN HIVE,Chennai,4.2,100,Chinese,300
378211,LEMON THREE,Mysore,3.8,50,North Indian,499
378216,Kaarapetti,Coimbatore,3.2,20,Indian,300
378220,Bayleaf Multi Cuisine Restaurant,Vadodara,4.1,20,Desserts,600
378228,Mini Nepal Momos,Sikar,3.7,20,Chinese,100
378235,Amma's Pastries,Bangalore,4.2,20,Bakery,350
378251,Sri Vijaya Durga Quality Curries Point,Kadapa,4.1,20,South Indian,200
378254,Zan shakes,Karur,3.2,20,Beverages,200
378263,Bellyful Biryani's,Sambalpur,3.4,20,Biryani,350
378292,Theobroma,Mumbai,4.5,500,Desserts,500
378293,Wok On Fire,Gondal,4.3,100,Chinese,400
378295,Quicker By Wok On Fire,Surat,3.8,100,Chinese,400
378303,1983 KERALA RESTAURANT (VEG & NON VEG),Mysore,3.6,100,Kerala,250
378305,Kwality Walls Frozen Dessert and Ice Cream Shop,Lucknow,4.5,100,Ice Cream,300
378311,Blue Tokai Coffee Roasters,Delhi,4.7,50,Beverages,500
378314,Kwality Walls Frozen Dessert and Ice Cream Shop,Lucknow,4.6,100,Ice Cream,300
378334,Hotel New - Olavakode,Palakkad,3.8,50,Indian,149
378338,Ice Barrel By Social Kitchen,Palakkad,3.8,20,Beverages,149
378344,Theobroma,Hyderabad,4.4,100,Desserts,600
378346,THE RED CIRCLE,Gurgaon,4.6,50,Chinese,250
378349,Sai Cafe,Chennai,4.3,50,Cafe,150
378355,SHER-E-PUNJAB,Bhubaneswar,3.9,20,North Indian,300
378362,CHENNAI MARATHA,Chandigarh,4,100,Indian,200
378369,GANESH STAR JUICE AND SNACKS,Bangalore,4.3,50,Beverages,100
378370,Italian Hut,Pune,4,20,Continental,199
378373,Grill Nation,Agartala,3.5,50,Chinese,500
378378,PetPuraan,Delhi,4.3,20,Biryani,600
378383,HOME KITCHEN,Dharmapuri,3.8,100,Chinese,300
378411,BANGALIANA,Kolkata,3.3,20,Indian,200
378421,Breakfast Boss by ibis,Chennai,4,50,North Indian,400
378422,Breakfast Boss by ibis,Chennai,3.8,50,North Indian,400
378431,China Twist,Bangalore,3.7,20,Chinese,200
378436,Ketana,Kolkata,4.6,100,Indian,250
378437,BHUPEN CABIN,Kolkata,4.1,500,Indian,100
378443,BLOSSOM CAKE,Lucknow,3.7,50,Bakery,200
378450,ARABIAN HOME FOOD,Chennai,3.9,50,Indian,280
378458,Saltlake,Bangalore,3.8,100,Bengali,350
378460,Apki Apni Rasoi,Ahmedabad,3.8,20,Indian,300
378468,THIRUMALAI BHAVAN,Cuddalore,3.9,500,South Indian,150
378469,Dumghan,Kolkata,4,50,Biryani,300
378472,La Pino'Z Pizza,Ahmedabad,4.2,100,Pizzas,400
378479,CLASH OF ROLLS,Kothamanagalam,4.3,100,Arabian,199
378483,DELICIOUS,Vijayawada,3.5,20,Biryani,250
378501,Chicken Shawarma Hub,Hyderabad,3.3,20,Lebanese,250
378502,Aarambh Kitchen,Ahmedabad,4.5,20,Indian,300
378508,Gangotri Sweets and Snacks,Kolkata,4.3,100,Sweets,200
378524,SLAY Coffee,Bangalore,4.3,100,Beverages,200
378525,Sanjha Chulah Nonveg Packing Point,Jhalawar,3.8,20,Mughlai,200
378527,Belly Tales,Pune,3.9,20,North Indian,400
378541,Tea House,Hyderabad,4.2,50,Beverages,200
378545,Wow! Momo,Kolkata,4.2,500,Tibetan,300
378551,Go Rigo Go,Pune,4.2,100,Snacks,300
378562,Jhulla Dhaba,Hyderabad,3.7,20,Indian,350
378566,David Chinese and caterers,Mumbai,3.7,50,North Indian,450
378578,Hyder Restaurant,Sambalpur,3.3,20,Indian,200
378585,Hotel Rajawas,Dibrugarh,4.2,100,Indian,300
378589,La Milano Pizzeria,Ahmedabad,4.2,500,Italian,199
378597,Amma's Pastries,Bangalore,4.2,20,Bakery,350
378599,Potful - Claypot Biryanis,Chennai,4.2,100,Biryani,500
378603,Baskin Robbins,Ahmedabad,4.6,20,Desserts,250
378615,The Brooklyn Creamery - Healthy Ice Cream,Ahmedabad,4.5,20,Desserts,200
378618,The Brooklyn Creamery - Healthy Ice Cream,Surat,4.2,20,Desserts,200
378624,Nescafe,Surat,4.5,20,Beverages,200
378626,GAJALEE SEA FOOD RESTAURANT,Mangaluru,4.1,50,Seafood,800
378627,Ahalan Mandhi,Alappuzha,3.9,50,Arabian,200
378628,YUMMY!  KHICHDI,Kolkata,3.9,100,Healthy Food,200
378629,Galli Kitchen,Anantapur,1.6,20,Italian-American,200
378630,The Chicken Hub,Chhatarpur,2.8,20,North Indian,200
378647,981 THE FOOD HUB,Bangalore,3.8,50,Indian,400
378648,The Royal Biryani Story,Bangalore,3.7,20,Biryani,299
378650,Dakshin Delicacy,Bangalore,4.4,100,South Indian,300
378659,Nawab's Biryani,Bangalore,4.1,20,Biryani,399
378671,Let's Talk Momo,Kolkata,4.1,50,Chinese,300
378681,TEA TIME CAFE,Bangalore,4,100,Beverages,200
378696,Kwality Walls Frozen Dessert and Ice Cream Shop,Virudhunagar,4.4,100,Ice Cream,300
378720,MumMai,Central-goa,4.3,20,Goan,400
378728,Trichy cafe food paradise,Erode,4.3,100,South Indian,200
378730,British Cafe,Habra,4.2,20,Snacks,250
378731,Sri Krishna Bhavan,Delhi,4.2,50,South Indian,200
378756,Breakin brew,Delhi,3.9,50,North Indian,600
378766,ALCHEMY,Mumbai,4.5,20,American,300
378768,Desi Dakaar,Noida-1,4.1,500,Chinese,300
378786,Bhagaban Sahoo Snacks & Sweets,Cuttack,3.5,100,Snacks,250
378787,Aarohi's Kitchen,Kurukshetra,2.1,20,North Indian,200
378796,SHIVTIRTH VADAPAV,Pune,3.5,20,Indian,200
378840,INDIAN SPICY,North-goa,4.6,20,Indian,280
378848,Opizzano,Chandigarh,3.8,100,Pizzas,400
378850,annapoorna andhra spices,Bangalore,4,100,Indian,300
378854,The Wrap Co.,Surat,3.3,50,Fast Food,300
378860,Chaudhary Dhaba,Aligarh,3.1,20,Indian,300
378862,The Wrap Co.,Pune,3.4,50,Fast Food,350
378885,KALSANG,Chandigarh,3.7,50,Indian,200
378887,VOLA'S KITCHEN,Kolkata,4,100,Indian,200
378893,Azamgarh mutton do pyaza restaurant,Lucknow,4,20,Indian,200
378900,TASTE OF MAHARAJA,North-goa,4.6,20,South Indian,200
378902,Engine Cafe,Surat,3.8,100,Indian,200
378908,Mr.Velmurugan Idly curries,Chennai,3.5,20,South Indian,300
378922,Muddapappu Avakaya & more,Hyderabad,3.7,100,Andhra,400
378925,Apni Veg Rasoi,Delhi,3.5,50,Indian,150
378933,Coconut Juice Bar,Hyderabad,4.1,100,Beverages,200
378938,New Aahar Restaurant,Durgapur,3.7,20,North Indian,250
378939,The Punjabi Rasoi,Udaipur,2.9,20,North Indian,250
378972,Veg Potli,Delhi,3,20,Indian,150
378974,ALANDUR TASTEE BIRIYANI,Chennai,3.9,20,Chinese,280
378983,Baskin Robbins,Udaipur,4,20,Desserts,250
379007,TBC BOWLZ,Kolkata,4.2,20,Indian,200
379010,Bombat Buns,Mysore,4.7,20,Bakery,300
379020,Espressoulster Coffee,Bangalore,3.7,20,Continental,400
379051,Mishti Emporium,Kolkata,4,20,Sweets,150
379074,Spicy Bites,Bikaner,4.3,50,Chinese,300
379076,SS King,Ahmedabad,4.3,20,South Indian,150
379084,Amma Mess,Bangalore,4.5,20,South Indian,100
379100,Rajmandir Ice Cream,Pune,4.5,20,Ice Cream,150
379114,Ayyaar Bawan Sweets & Bakery,Chennai,4.1,20,South Indian,300
379120,Midnight Chakhnas,Ahmedabad,3.9,100,Chinese,200
379132,Rubaab Multicuisine family restaurant and bar,Pune,2.8,20,Indian,500
379135,BAKERS OVEN,Gurgaon,4.2,50,Bakery,400
379147,Aza Restaurant and Grills,Thrissur,3.7,100,Arabian,200
379148,Folks Brewpub,Faridabad,4.1,20,Chinese,500
379149,King Shawarma (Saket),Delhi,3.5,100,Lebanese,150
379153,Viswas Restaurant,Thrissur,4.1,50,South Indian,200
379207,A One Momos,Ranchi,4.2,100,Chinese,150
379210,Krystal,Tinsukia,3.8,100,North Indian,400
379215,Vaitha's Cafe,Chennai,4.3,1000,South Indian,150
379217,Manoj Dosa,Mumbai,3.5,50,Indian,100
379220,Gravity Grills,Biharsharif,2.5,20,Biryani,250
379225,Matsya Restaurant,North-goa,3.2,20,Chinese,400
379256,Banzara,Kolkata,4.5,50,North Indian,750
379261,Wow Burger,Bhubaneswar,3.7,20,Continental,250
379263,Balaji Soya Chaap,Chandigarh,4,100,North Indian,150
379283,DBS Spicy Food,Gurgaon,3.4,50,Chinese,250
379298,Sam's Burger,Daman,4,50,American,200
